_id,isPb,wpm,acc,rawWpm,consistency,charStats,mode,mode2,quoteLength,restartCount,testDuration,afkDuration,incompleteTestSeconds,punctuation,numbers,language,funbox,difficulty,lazyMode,blindMode,bailedOut,tags,timestamp
66f4d21c66c51bbe14334064,,60,88.24,74.8,76.68,150;15;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1727320604000
66f4c58866c51bbe1432ca97,,60.4,93.26,71.2,83.18,151;5;2;3,time,30,-1,1,30,0,7.55,false,false,english,none,normal,false,false,false,,1727317384000
66f4c2c566c51bbe1432b0fa,,69.2,93.68,76,79.48,173;8;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1727316677000
66f37dc066c51bbe14227ad2,,60.8,93.26,71.2,82.63,152;5;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1727233472000
66ea6b299f671a0853f3f829,,62,88.59,73.6,80.37,155;14;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726638889000
66e934cb9f671a0853e4d6dd,,65.6,94.71,75.6,80.28,164;6;0;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726559435000
66e90fe09f671a0853e35951,,64.8,90.72,77.59,81.39,162;11;1;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726549984000
66e7b6c49f671a0853d2c75e,,83.6,99.52,84,82.7,209;1;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726461636000
66e39ec57bdc8e96ca6592ae,,67.6,95.21,75.2,81.6,169;5;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726193349000
66e39be87bdc8e96ca6577b7,,66.4,96.63,71.2,80.09,166;3;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1726192616000
66e301637bdc8e96ca5dbb6a,,61.2,91.48,70.4,78.11,153;11;0;3,time,30,-1,4,30,0,7.67,false,false,english,none,normal,false,false,false,,1726153059000
66e06161c869d903c6e497e5,,64.8,93.09,75.2,75.3,162;8;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1725981025000
66dd8160191dd07a19925b9b,,64,89.06,76.8,77.68,160;12;3;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1725792608000
66d9cd554b36e87ec54a7262,,50.8,86.55,68.4,79.67,127;14;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1725549909000
66d9c40d4b36e87ec549c5bc,,58.8,90.06,72.4,83.16,147;12;1;1,time,30,-1,6,30,0,12.89,false,false,english,none,normal,false,false,false,,1725547533000
66d68a0c4b36e87ec5254cfc,,71.2,97.34,75.2,80.7,178;3;1;0,time,30,-1,2,30,0,3.28,false,false,english,none,normal,false,false,false,,1725336076000
66d54ad14b36e87ec51935e2,,63.59,93.99,73.19,78.27,159;7;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1725254353000
66d40ae24b36e87ec50e3ec4,,63.59,98.21,67.19,82.38,159;1;0;1,time,30,-1,6,30.01,0,20.27,false,false,english,none,normal,false,false,false,,1725172450000
66d281914b36e87ec501c641,,61.6,91.53,75.6,83.03,154;8;1;4,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1725071761000
66cbde46251883fe34bf446e,,48.8,86.42,64.8,79.94,122;12;4;5,time,30,-1,3,30,0,19.9,false,false,english,none,normal,false,false,false,,1724636742000
66cb5a41251883fe34bb36bd,,52.8,89.83,70.8,80.26,132;9;1;2,time,30,-1,2,30,0,8.56,false,false,english,none,normal,false,false,false,,1724602945000
66c9ea5f251883fe34af147e,,74.8,97.01,80.4,78.15,187;4;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1724508767000
66c944f3251883fe34a9a0af,,61.6,95.35,68.8,81.47,154;4;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1724466419000
66c9329f251883fe34a9284d,,44.8,82.78,60.4,77.36,112;17;2;5,time,30,-1,8,30,0,17.78,false,false,english,none,normal,false,false,false,,1724461727000
66c85d6bcbf6e3c60f04912d,,69.2,96.76,74,82.69,173;4;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1724407147000
66c5ef79cbf6e3c60fead215,,66.4,95.24,75.6,77.13,166;4;1;0,time,30,-1,2,30,0,9.92,false,false,english,none,normal,false,false,false,,1724247929000
66b8e24d24029c3abd70bc3c,,53.6,87.64,71.2,77,134;13;2;1,time,30,-1,1,30,0,1.67,false,false,english,none,normal,false,false,false,,1723392589000
66b8e21a24029c3abd70ba6e,,61.2,89.78,74.4,79.43,153;12;2;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1723392538000
66b87b9b24029c3abd6d0cb8,,50.8,88.95,68.8,79.4,127;9;1;5,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1723366299000
66b6f614bbf6f4795f0a6474,,60.4,87.96,76.4,78.74,151;13;3;1,time,30,-1,2,30,0,4.92,false,false,english,none,normal,false,false,false,,1723266580000
66b5059f86ca6cad751d432b,,68.8,96.81,75.2,79.02,172;2;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1723139487000
66a65e204e481c00f5a7f5fc,,74,95.45,79.2,78.72,185;6;0;0,time,30,-1,2,30,0,3.51,false,false,english,none,normal,false,false,false,,1722179104000
66a4fffd4e481c00f59e1236,true,93.6,95.2,99.6,84.72,234;7;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1722089469000
66a47e044e481c00f59a2b75,true,78,98.99,79.6,86.25,195;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1722056196000
66a3e87a4e481c00f59678cf,,59.2,89.12,77.2,82.19,148;12;2;2,time,30,-1,2,30,0,2.74,false,false,english,none,normal,false,false,false,,1722017914000
66a302604e481c00f58e3572,,54.8,90.91,70.4,82.54,137;8;2;1,time,30,-1,2,30,0,3.13,false,false,english,none,normal,false,false,false,,1721959008000
66a070407ad1c2217ee087c8,,66.79,92.51,74.79,79.01,167;10;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1721790528000
669e84507ad1c2217ecff5d3,,55.59,92.9,67.59,81.39,139;5;2;0,time,30,-1,6,30,0,37.51,false,false,english,none,normal,false,false,false,,1721664592000
669e3a4d82df16123ddbe89e,,72,96.35,76.8,80.4,180;4;1;3,time,30,-1,1,30,0,8.22,false,false,english,none,normal,false,false,false,,1721645645000
669c930782df16123dcf296f,,56.4,86.11,72,80.76,141;16;2;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1721537287000
669c904382df16123dcf1657,,57.6,91.53,70.8,72.55,144;10;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1721536579000
669bcd0582df16123dca2879,,60.8,89.84,74.8,76.32,152;10;2;4,time,30,-1,2,30,0,12.54,false,false,english,none,normal,false,false,false,,1721486597000
6699318f82df16123db6329a,,60.8,93.68,69.6,76.28,152;6;1;1,time,30,-1,1,30,0,1.22,false,false,english,none,normal,false,false,false,,1721315727000
66937668c245cfb75686fb85,true,77.6,96.08,81.6,81.24,194;5;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1720940136000
6691cf079b66a9bab0911815,,71.19,96.84,75.99,79.08,178;2;2;0,time,30,-1,3,30,0,25.42,false,false,english,none,normal,false,false,false,,1720831751000
669124439b66a9bab08b93b3,,59.2,84.62,82.8,76.47,148;21;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1720788035000
6690e66c9b66a9bab0895f42,,69.6,96.74,73.6,79.49,174;5;0;0,time,30,-1,1,30,0,11.4,false,false,english,none,normal,false,false,false,,1720772204000
668ec42c9b66a9bab0784b33,,68.4,93.78,77.2,81.75,171;8;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1720632364000
668ebf539b66a9bab0781989,,64.4,89.58,76.8,82.14,161;12;1;2,time,30,-1,3,30,0,15.25,false,false,english,none,normal,false,false,false,,1720631123000
668ca5c48fe0103e5f82c6d8,,66.8,93.96,72.8,80.07,167;7;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1720493508000
6685fb892bf96eebd6e8ea17,,54.4,89.08,69.6,83.11,136;12;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1720056713000
6685908f2bf96eebd6e606c9,,60.4,87.63,74.4,79.01,151;16;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1720029327000
6684eab3dad499adcdbc0cc4,,62,94.12,74.8,75.26,155;5;1;4,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719986867000
66840c5071cb2c5f00c82e4d,,60.4,88.11,74,79.88,151;15;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719929936000
6683d93b71cb2c5f00c621a7,,60.8,90.05,76.4,80.77,152;10;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719916859000
6683a1c771cb2c5f00c42f57,,58.8,90.86,70,79.68,147;9;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719902663000
667c3fad6dc967ef98c8a93c,,60,90.76,73.6,84.98,150;9;2;4,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719418797000
667a22836dc967ef98b58f17,,61.6,97.06,68,77.07,154;1;1;1,time,30,-1,2,30,0,12.27,false,false,english,none,normal,false,false,false,,1719280259000
6678d6d86dc967ef98aa359c,,56.4,92.55,64.4,70.55,141;7;1;4,time,30,-1,5,30,0,21.59,false,false,english,none,normal,false,false,false,,1719195352000
667866ec6dc967ef98a76e37,,61.6,90.48,75.6,75.02,154;9;3;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719166700000
667860f46dc967ef98a73abb,,64,89.67,73.6,82.27,160;13;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1719165172000
66762b036dc967ef9897089b,,59.6,92.86,67.2,76.67,149;7;2;0,time,30,-1,2,30,0,1.18,false,false,english,none,normal,false,false,false,,1719020291000
666cf190ede857f972f367bf,,58,92.77,66.4,81.49,145;7;1;0,time,30,-1,3,30,0,14.63,false,false,english,none,normal,false,false,false,,1718415760000
666c31caede857f972ed3063,,62.4,90.76,73.6,80.83,156;11;2;1,time,30,-1,1,30,0,6.25,false,false,english,none,normal,false,false,false,,1718366666000
6663bba9338802e28dcddaab,,66.8,91.89,74,81.24,167;12;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717812137000
6661eea8338802e28dbe8d0d,,71.2,98.37,73.6,74.49,178;1;0;5,time,30,-1,1,30,0,5.87,false,false,english,none,normal,false,false,false,,1717694120000
6661675eca2df50192afa741,,63.6,91.11,72,81.24,159;10;1;3,time,30,-1,3,30,0,18.58,false,false,english,none,normal,false,false,false,,1717659486000
66615b00ca2df50192af300f,,66.4,91.84,78.4,82.89,166;10;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1717656320000
665690683f4cde2f9dde2bfe,,60.4,91.01,71.2,80.57,151;10;1;0,time,30,-1,1,30,0,0.72,false,false,english,none,normal,false,false,false,,1716949096000
6652bb736d1b0584d21b549a,,64,92.82,72.4,83.71,160;9;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1716697971000
665171f76d1b0584d2124ebc,,69.19,96.84,75.99,83.03,173;4;0;0,time,30,-1,1,30,0,1.3,false,false,english,none,normal,false,false,false,,1716613623000
6646cebaaf89d82c26fd305f,,62.4,89.3,74.8,78.6,156;12;1;3,time,30,-1,1,30,0,1.7,false,false,english,none,normal,false,false,false,,1715916474000
6644f7f2af89d82c26efed3a,,54,88.51,69.6,77.56,135;12;0;15,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715795954000
6644f7d1af89d82c26efeb3a,,61.59,87.83,75.58,85.14,154;15;2;4,time,30,-1,3,30.01,0,4.46,false,false,english,none,normal,false,false,false,,1715795921000
664338132b05a65a052bd6dd,,56.8,92.55,64.4,63.53,142;7;1;5,time,30,-1,2,30,1,6.33,false,false,english,none,normal,false,false,false,,1715681299000
664332ef2b05a65a052ba2ab,,52.8,81.28,81.2,74.49,132;21;6;4,time,30,-1,2,30,0,1.85,false,false,english,none,normal,false,false,false,,1715679983000
6642145c2b05a65a051f46fa,,64.39,95.6,72.79,82.49,161;4;1;1,time,30,-1,3,30,0,5.74,false,false,english,none,normal,false,false,false,,1715606620000
6641d93f866cd8bb799fa15d,,56,88.7,70.79,79.78,140;14;0;1,time,30,-1,1,30,0,6.86,false,false,english,none,normal,false,false,false,,1715591487000
6641d248866cd8bb799f5bf2,,62.39,91.58,75.99,82.54,156;10;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715589704000
664189de866cd8bb799cbdc9,,63.6,94.12,74.8,85.25,159;5;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715571166000
664044eb866cd8bb7992434b,,47.6,78.57,72.79,77.11,119;26;2;6,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715487979000
663f73b1866cd8bb798c0510,,54.4,90.23,69.59,77.56,136;10;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715434417000
663ed588866cd8bb79872740,,59.6,93.02,68.8,79.89,149;8;0;0,time,30,-1,2,30,0,5.69,false,false,english,none,normal,false,false,false,,1715393928000
663c9475866cd8bb796eb88d,,62,91.01,71.19,79.62,155;11;1;0,time,30,-1,4,30,0,16.74,false,false,english,none,normal,false,false,false,,1715246197000
663c780b866cd8bb796db93a,,53.2,86.36,70.4,76.41,133;18;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1715238923000
663b35ae866cd8bb795fe996,,65.2,94.15,75.19,80.7,163;6;1;0,time,30,-1,1,30,0,1.02,false,false,english,none,normal,false,false,false,,1715156398000
662f8473446b79b80c858b4f,true,75.6,98.46,78,79.84,189;2;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1714390131000
662f0150446b79b80c80fe49,,68.4,95.11,73.6,80.37,171;6;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1714356560000
662e35f89504ade514401cfa,,68,94.71,75.6,80.28,170;6;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1714304504000
662b044b2dfc811c3ac357dd,,59.59,96.32,65.19,81.18,149;4;0;0,time,30,-1,1,30,0,3.79,false,false,english,none,normal,false,false,false,,1714095179000
662b03582dfc811c3ac35087,,56.39,94.41,64.39,83,141;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1714094936000
662494b5a45a2d53713400ce,,67.59,98.3,70.39,81.47,169;1;0;1,time,30,-1,2,30,0,5.66,false,false,english,none,normal,false,false,false,,1713673397000
66234cc9a45a2d53712a283a,,64.39,95.43,69.99,82.25,161;4;1;0,time,30,-1,1,30,0,3.03,false,false,english,none,normal,false,false,false,,1713589449000
6620ea0da45a2d5371118b22,,54.8,89.6,69.19,77.31,137;9;4;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713433101000
661c7d63a45a2d5371e4fb5a,,50.4,95.92,58.8,76.82,126;3;0;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1713143139000
661b7ff0a45a2d5371dd3984,,56.8,90.85,65.59,77.98,142;11;0;5,time,30,-1,3,30,0,13.41,false,false,english,none,normal,false,false,false,,1713078256000
661b4c6ba45a2d5371dbde34,,55.6,91.76,68,77.52,139;8;1;1,time,30,-1,1,30,0,1.16,false,false,english,none,normal,false,false,false,,1713065067000
6619e529a45a2d5371d1d28b,,56.8,87.57,70.8,76.7,142;16;0;6,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712973097000
661920c4edab6d8ac5791631,,68.8,95.7,74.4,80.74,172;6;0;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712922820000
66189d2bedab6d8ac574d2d1,,56.4,90.74,64.8,78.3,141;10;0;5,time,30,-1,1,30,0,0.67,false,false,english,none,normal,false,false,false,,1712889131000
66178327edab6d8ac5691a85,,59.2,90,76,85.11,148;11;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712816935000
661768d5edab6d8ac5685233,,66,98.8,66.8,78.91,165;1;0;3,time,30,-1,2,30,0,4.33,false,false,english,none,normal,false,false,false,,1712810197000
66176372edab6d8ac5682996,,60.8,90.06,72.39,76.76,152;12;0;5,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712808818000
661742bbedab6d8ac5672bd4,,64.79,96.63,71.19,78.27,162;3;0;2,time,30,-1,1,30,0,1.18,false,false,english,none,normal,false,false,false,,1712800443000
661693a7edab6d8ac55fac12,,48.8,91.72,58,79.25,122;3;5;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712755623000
66167b5cedab6d8ac55e9d2f,,55.18,88.16,70.05,80.86,193;17;2;4,words,50,-1,0,41.97,0,0,false,false,english,none,normal,false,false,false,,1712749404000
66167af2edab6d8ac55e998e,,57.2,92.22,66.8,77.91,143;7;2;4,time,30,-1,1,30,0,2.33,false,false,english,none,normal,false,false,false,,1712749298000
6614d87dedab6d8ac54ed1b3,,66.39,95.6,72.79,83.55,166;4;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712642173000
6614d241edab6d8ac54ea24e,,49.2,83.24,69.19,76.87,123;18;2;3,time,30,-1,2,30,0,11.53,false,false,english,none,normal,false,false,false,,1712640577000
6614d16dedab6d8ac54e9ca9,,63.59,97.13,69.59,75.86,159;3;0;1,time,30,-1,1,30,0,0.03,false,false,english,none,normal,false,false,false,,1712640365000
6614ced5edab6d8ac54e88e2,,66.4,97.18,70.8,78.41,166;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712639701000
66139bdf2d7b733f8836e2c3,,53.2,87.78,71.99,78.06,133;14;0;3,time,30,-1,1,30,0,2.46,false,false,english,none,normal,false,false,false,,1712561119000
661343de2d7b733f88343a21,,46,87.67,58.39,75.27,115;13;0;4,time,30,-1,3,30,0,20.3,false,false,english,none,normal,false,false,false,,1712538590000
6612d2cc2d7b733f8830f763,,68.79,97.8,72.79,83.55,172;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712509644000
660f52493a4c3e110b7c9946,,59.6,93.64,69.2,81.71,149;7;0;1,time,30,-1,2,30,0,4.5,false,false,english,none,normal,false,false,false,,1712280137000
660d49923a4c3e110b676e37,,61.6,87.76,78.39,81.58,154;14;4;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712146834000
660b7b5aa83430aa1ac3af72,true,71.99,97.41,77.19,79.27,180;3;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1712028506000
6608e412150849667705606d,,54.4,83.6,75.6,80.28,136;22;2;4,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711858706000
6602f8f81508496677d16b2c,,62.8,96.95,65.6,85.26,157;3;1;0,time,30,-1,1,30,0,3.27,false,false,english,none,normal,false,false,false,,1711470840000
6600daad1508496677bcbc94,,55.2,91.46,65.6,77.48,138;8;2;0,time,30,-1,2,30,0,2.7,false,false,english,none,normal,false,false,false,,1711332013000
6600d9ac1508496677bcb520,,54,88.02,66.8,77.43,135;11;3;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711331756000
6600c9491508496677bc3852,,51.2,89.68,62,77.6,128;10;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711327561000
65fce0989c9c7becc576a030,,61.6,90.86,70,85.26,154;9;3;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711071384000
65fc5a659c9c7becc5711ed8,,64.39,93.48,73.59,83.3,161;8;1;1,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1711037029000
65fbf0249c9c7becc56c31f2,,65.6,97.14,70,81.18,164;1;2;4,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1711009828000
65fa3f7e9c9c7becc55bf047,,61.6,95.81,66.8,85.57,154;5;0;1,time,30,-1,3,30,0,11.82,false,false,english,none,normal,false,false,false,,1710899070000
65f9af6a9c9c7becc555cfcd,,55.2,89.02,69.2,81.17,138;12;1;2,time,30,-1,1,30,0,3.37,false,false,english,none,normal,false,false,false,,1710862186000
65f8f4549c9c7becc54e98fe,,53.2,87.28,69.2,74.8,133;14;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710814292000
65f7be169c9c7becc541f7b0,,66.4,94.62,74.4,80.29,166;6;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710734870000
65f79c7d9c9c7becc54101c3,,57.2,94.84,62,81.92,143;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710726269000
65f656879c9c7becc53750b3,,61.6,95.27,67.6,83.81,154;6;0;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1710642823000
65f501dc9c9c7becc52dcdca,,57.18,92.17,66.38,81.49,143;7;3;0,time,30,-1,1,30.01,0,1.39,false,false,english,none,normal,false,false,false,,1710555612000
65ebd110d7bfb8ea572e7ec8,,60.8,93.92,72.39,80.63,152;5;1;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709953296000
65e81ccbd7bfb8ea570728e7,,66,95.95,69.2,84.7,165;5;1;0,time,30,-1,3,30,0,12.13,false,false,english,none,normal,false,false,false,,1709710539000
65e6843ad7bfb8ea57f6885d,,54.79,93.08,63.59,80.42,137;5;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709605946000
65e60047d7bfb8ea57f10240,,61.99,93.1,69.59,84.32,155;7;2;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709572167000
65e5c952d7bfb8ea57edc480,,63.2,97.08,68.39,80.7,158;2;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709558098000
65e53284d7bfb8ea57e85e54,,52.38,90,67.98,74.09,131;7;4;2,time,30,-1,0,30.01,0,0,false,false,english,none,normal,false,false,false,,1709519492000
65e526f4d7bfb8ea57e80195,,52.79,90.18,65.19,82.42,132;7;4;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709516532000
65e35d42d7bfb8ea57d9dfff,,52,94.59,59.2,73.35,130;5;0;1,time,30,-1,2,30,0,15.35,false,false,english,none,normal,false,false,false,,1709399362000
65e20404d7bfb8ea57cdd689,,66,93.26,77.2,81.75,165;9;0;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709310980000
65e14a83d7bfb8ea57c62e81,,61.6,97.5,64,81.04,154;3;0;1,time,30,-1,2,30,0,16.75,false,false,english,none,normal,false,false,false,,1709263491000
65e07c7a2c98ce437457a805,,54.8,93.67,63.19,77.04,137;6;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709210746000
65dff4c12c98ce437452d4f0,,54.8,92.22,66.8,71.53,137;6;1;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1709176001000
65deda1a2c98ce4374466057,,62,91.01,71.2,79.16,155;10;2;3,time,30,-1,1,30,0,11.43,false,false,english,none,normal,false,false,false,,1709103642000
65dcb8df2c98ce43742f9c60,,63.6,94.94,71.2,77.84,159;5;0;1,time,30,-1,1,30,0,0.71,false,false,english,none,normal,false,false,false,,1708964063000
65dc02092c98ce4374283781,,59.2,95.71,65.2,78.92,148;3;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708917257000
65db05402c98ce43741fe4bc,,61.19,91.4,74.39,83.66,153;10;1;0,time,30,-1,1,30,0,2.79,false,false,english,none,normal,false,false,false,,1708852544000
65dae40e2c98ce43741ee0f6,,65.2,94.89,70.4,78.56,163;5;1;2,time,30,-1,2,30,0,8.5,false,false,english,none,normal,false,false,false,,1708844046000
65dac2f12c98ce43741de77c,,65.2,95.43,70,76.97,163;5;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708835569000
65daa1562c98ce43741d07eb,,55.2,90.8,65.2,72.02,138;8;2;2,time,30,-1,1,30,0,9.35,false,false,english,none,normal,false,false,false,,1708826966000
65d9e0fc2c98ce437417243a,,63.2,92.53,69.6,78.01,158;10;0;3,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708777724000
65d6a50e2c98ce4374f7ae3a,,55.59,97.37,60.79,76.13,139;0;2;0,time,30,-1,2,30,0,3.42,false,false,english,none,normal,false,false,false,,1708565774000
65d4e2942c98ce4374e53bc1,,58.8,95.71,65.2,75,147;2;2;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708450452000
65d4b4422c98ce4374e2946f,,70.39,99.44,71.59,80.42,176;0;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708438594000
65d43b2a2c98ce4374ddfb2a,,65.59,95.51,71.19,82.63,164;5;0;1,time,30,-1,1,30,0,1.4,false,false,english,none,normal,false,false,false,,1708407594000
65d402b42c98ce4374dc196c,,52.39,91.67,62.39,82.52,131;4;5;0,time,30,-1,1,30.01,0,1.45,false,false,english,none,normal,false,false,false,,1708393140000
65d219ee2c98ce4374ca8fc0,,66.79,98.84,69.19,80.65,167;1;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708268014000
65d193042c98ce4374c6405c,,64.79,95.45,70.39,79.48,162;5;0;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708233476000
65ce306e2c98ce4374a78278,,62.39,92.09,70.79,81.25,156;9;1;1,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1708011630000
65ca0fa44a1f8f32d7874d94,,55.99,91.36,64.79,73.12,140;10;1;1,time,30,-1,0,30,1,0,false,false,english,none,normal,false,false,false,,1707741092000
65c893344a1f8f32d77b359f,,64.79,95.95,69.19,82.27,162;4;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1707643700000
65bf047b97665dc8e55d2e22,,68.79,97.25,72.79,80.53,172;2;1;0,time,30,-1,1,30,0,7.4,false,false,english,none,normal,false,false,false,,1707017339000
65be423f97665dc8e55766e3,,60.79,96.41,66.79,81.05,152;2;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1706967615000
65be19e997665dc8e5562194,,55.6,91.86,68.8,80.93,139;6;2;0,time,30,-1,1,30,0,5.49,false,false,english,none,normal,false,false,false,,1706957289000
65bd192297665dc8e54da5ac,,61.59,92.78,71.99,83.33,154;7;2;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1706891554000
65bbc79d97665dc8e53fdfa3,,54,92.73,66,77.12,135;7;1;0,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1706805149000
65b4624b11c8b786c0e9c856,,52,84.62,67.59,77.79,130;17;3;2,time,30,-1,0,30,0,0,false,false,english,none,normal,false,false,false,,1706320459000
65b12e5111c8b786c0c73fd1,,55.99,91.67,67.19,74.08,140;7;3;0,time,30,-1,1,30,0,13.41,false,false,english,none,normal,false,false,false,,1706110545000
65b076e4ae13999a0657b17d,,58,92.31,67.6,79.26,145;7;2;0,time,30,-1,1,30,0,4.44,false,false,english,none,normal,false,false,false,,1706063588000
65afed0aae13999a0651cc78,,59.2,94.64,67.19,77.6,148;4;2;0,time,30,-1,3,30,0,16.25,false,false,english,none,normal,false,false,false,,1706028298000
